"","review_id","pseudo_author_id","author_name","review_text","review_rating","review_likes","author_app_version","review_timestamp"
73,"758c4b29-19c4-4464-b04d-40d43558a9dc","330929925761922342100","A Google user","Amazing",5,0,"1.1.0.112","2014-05-27 23:45:40"
74,"4c4217f8-108e-4250-96e8-d0c0be31fca7","983081534281851796691","A Google user","I love Spotify",5,0,"1.1.0.112","2014-05-27 23:48:45"
75,"f3d3819f-d491-4704-8325-1cee05c98e31","293992099008173918604","A Google user","Good app to have...",5,0,"1.1.0.112","2014-05-27 23:51:30"
76,"036b2242-7579-41c3-af7c-808def9cd020","936439269816776166265","A Google user","This is probably the best music app i pay for",5,0,"1.1.0.112","2014-05-27 23:58:13"
77,"ef5d9a65-40b0-461d-8ae9-d5b068cbdc9c","119010166013327914826","A Google user","Great app love listening just to the music like:D",5,0,"1.1.0.112","2014-05-27 23:58:58"
78,"62661f80-9f25-4406-be67-70965e322913","479030955627476339038","A Google user","Fantastic",5,0,"1.1.0.112","2014-05-28 00:06:30"
79,"7d6362e5-bb53-4495-8e78-ee0ff5f74aa4","104663131104057610738","A Google user","It's ok...I guess",5,0,"1.1.0.112","2014-05-28 00:06:37"
80,"10171def-94a4-4d22-9f38-355308df11b8","292933278707585351207","A Google user","Well worth the money. You can't ask for more than that.",5,0,"1.1.0.112","2014-05-28 00:12:27"
81,"f9f7c36e-16ee-4142-987b-bb7a662390b6","245030465419037038153","A Google user","Great app!",4,0,"1.1.0.112","2014-05-28 00:23:52"
82,"fb0c08a4-ef40-4358-bd94-2c7485596a6d","310319832771564905346","A Google user","it glitches a lot but still ok",3,0,"1.1.0.112","2014-05-28 00:27:02"
83,"70b75c4a-1cd7-493b-beb7-20100bf8a522","163182129381432417654","A Google user","could be better with more freedom to skip songs with out paying for membership",3,0,"1.1.0.112","2014-05-28 00:32:49"
84,"e36030b6-5c8e-46b2-9b08-1ae785ffeb1b","334134280115256462966","A Google user","Its great",5,0,"1.1.0.112","2014-05-28 00:37:17"
85,"d4e29a4f-024f-4dd7-adc4-d2f52963803e","298423165114114992250","A Google user","Why did you have to kill the old app. Now I have no offline music to listen to on my flight because I was forced to go to the new version.   This is not the right way to do updates.",2,1,"1.1.0.112","2014-05-28 00:50:28"
86,"eca84413-a326-4a70-a90d-bf612750b0f1","130969229208306270536","A Google user","This app is on point.  Great functionality and asthstetics with Galaxy s5 and Android software.  All of my favorite songs back in the day are just a playlist away.  Easy to add songs to playlist.  Spotify Premium is the way to go!",5,0,"1.1.0.112","2014-05-28 00:51:04"
87,"2a1289b5-62ec-4909-9dfb-33494628e8d3","176793582771235827571","A Google user","The recent update seems too me that it was a result of laziness. Now I have to resync everything, kind of beats the purpose of ""Available Offline"" if this is how future updates are going to be.",2,0,"1.1.0.112","2014-05-28 00:51:15"
88,"b4c5e1ad-5fc9-459a-a209-0ba0ea1e31ed","234970492729488295466","A Google user","Great gui",5,0,"1.1.0.112","2014-05-28 00:56:10"
89,"2009e344-154d-4720-af94-02bf557c84c6","287804298681330421423","A Google user","Pretty good",4,1,"1.1.0.112","2014-05-28 00:56:16"
90,"b7c2ce93-9965-418f-b062-77db3de45969","175282610272010823645","A Google user","Very good app... quick downloads. Just needs to keep up with new Underground and Mix tape Music.",5,0,"1.1.0.112","2014-05-28 01:00:45"
91,"a1076fce-8560-4faa-bc25-dc010b892a33","217483859323829523619","A Google user","It kolz",4,0,"1.1.0.112","2014-05-28 01:02:25"
92,"db2fc1ae-e964-43bd-9328-7d8816683b07","107566365233653198348","A Google user","The app is hacked by yourself",5,0,"1.1.0.112","2014-05-28 01:02:34"
93,"a937fa8d-bb8b-4a72-885b-372434f788b2","217015989169235943635","A Google user","Very good",5,0,"1.1.0.112","2014-05-28 01:03:58"
94,"fe18d8dd-74b8-4f0a-8912-bda1b319c9fa","289395336321125535428","A Google user","Amazing",5,0,"1.1.0.112","2014-05-28 01:08:21"
95,"bfe41bd7-1d21-4718-9f86-ee7d0d659556","331018334224047203455","A Google user","Love this app, has all the music I love whenever I want :)",5,0,"1.1.0.112","2014-05-28 01:10:21"
96,"0e98ddfb-7176-4417-87ab-4133162e1d13","104457878602909163083","A Google user","The app is great. Never lags for me. Doesn't drain battery too fast. And best of all, the music is all there. Wish they would update the songs faster",5,1,"1.1.0.112","2014-05-28 01:10:41"
97,"62020b3d-bd57-429b-9323-bcddb256f8f0","328644899022968653925","A Google user","BLUH. WHY COULD YOU NOT JUST UPDATE THE OLD APP? I DO NOT WANT TO REDOWNLOAD 800+ SONGS",1,4,"1.1.0.112","2014-05-28 01:10:45"
98,"40fce26b-ce1e-4ccd-9fa2-889874c137f1","317396106703935901294","A Google user","I love love the freedom of  selection and the control I have of my music on Spotify:)",5,0,"1.1.0.112","2014-05-28 01:12:07"
99,"762d15e4-bb34-4be4-adc1-29bfe88a0eac","792235485242884806637","A Google user","I think spotify is a great app and it is definitely worth 10 a month it is also one of the few apps I enjoy their upgrades",5,0,"1.1.0.112","2014-05-28 01:19:09"
100,"e49765d6-43aa-4260-8ad9-6d7b256b54ae","960238604185691976730","A Google user","I hate that it",5,0,"1.1.0.112","2014-05-28 01:24:11"
101,"3b73d0a1-1b3c-4b13-8239-b9c162dad8e1","180795727920668264127","A Google user","Best music app by far",5,5,"1.1.0.112","2014-05-28 01:26:21"
102,"23466858-c0b1-40fc-9079-d4acdc3c5bc6","203129493724257437952","A Google user","yeah!",5,0,"1.1.0.112","2014-05-28 01:27:19"
103,"dcec2180-d408-45c4-86df-6957c1d0972e","837451843985960677092","A Google user","Awsome!!!",5,0,"1.1.0.112","2014-05-28 01:29:23"
104,"7e246b4a-93ad-4f43-ad2f-e23eb339c1e5","643581604395375935317","A Google user","It works I love it been using it since since it came out",5,0,"1.1.0.112","2014-05-28 01:45:53"
105,"43a389bd-2504-4748-8117-21cb353cbacb","150212574677158930409","A Google user","I absolutely love listening to Spotify. As a USA solider it's great when back at the barricks",5,0,"1.1.0.112","2014-05-28 01:46:54"
106,"3e6f33f9-24bd-4c53-91a1-f7b828c27c13","225771196868385249185","A Google user","Love this stuff",5,0,"1.1.0.112","2014-05-28 01:52:19"
107,"38487acf-3ae2-4a39-a3f6-e522058e915b","226927336772813621224","A Google user","Es la mejor app de musica en Stream",5,0,"1.1.0.112","2014-05-28 01:55:52"
108,"73991f2c-4a62-4cfb-8d42-c36a4e598743","322397628016753033785","A Google user","Great app love it :) &lt;3",5,0,"1.1.0.112","2014-05-28 01:55:56"
109,"600a7318-726d-4445-9131-b901dbc80437","218269014911304816070","A Google user","It is, great",5,0,"1.1.0.112","2014-05-28 01:56:39"
110,"7863bdaf-f063-437d-915a-9c4d1e908aca","342629454197295575924","A Google user","Love it",5,0,"1.1.0.112","2014-05-28 01:57:27"
111,"5858c433-c6f3-43dd-a856-12ea8530b99c","241859142240158138315","A Google user","I think it's not so difficult to develop a widget that could be resized. It's really annoying...",1,0,"1.1.0.112","2014-05-28 02:14:41"
112,"7bd4a373-4aa4-4939-b297-e3a6daf7933d","179047202933884787529","A Google user","Spotify was hit by a security breach. so they had to change the app. Do people even read.",4,1,"1.1.0.112","2014-05-28 02:19:11"
113,"3df8d21c-1309-4cf9-8bb4-f4599b28b2a9","279338206422108347009","A Google user","Even though I have to re-download 1,226 songs it's still a great monthly purchase.",5,1,"1.1.0.112","2014-05-28 02:22:30"
114,"368eafd9-3a87-495a-9dae-edf75296b087","319388592762792514352","A Google user","Have to download playlist again bullshit!",1,0,"1.1.0.112","2014-05-28 02:25:16"
115,"2aca3e14-ea72-4d1b-a977-a2f7a0f27b30","214054950654479818183","A Google user","Love it",5,0,"1.1.0.112","2014-05-28 02:26:03"
116,"6dd8726f-06df-4b57-bca5-b5e37803e0e2","264925840108084063180","A Google user","Everyone on the internet is a baby.",5,1,"1.1.0.112","2014-05-28 02:28:38"
117,"71a6914b-05be-430c-a0e5-edb46f41d635","291666965414551039373","A Google user","Best music service app I've ever paid for!",5,0,"1.1.0.112","2014-05-28 02:28:56"
118,"a032839d-b627-4934-b7c9-4f7794f899cc","245207948346993842642","A Google user","The new updated app will not let me sign in using my prior info or sign in by fb login. Have wasted the last 20mins trying to get it to wk. I'm not wasting anymore time on it. Deleting app (which I really like prior)",1,12,"1.1.0.112","2014-05-28 02:30:02"
119,"53adde18-96bb-4acb-9748-e1a8adea3412","334007456525100395434","A Google user","Love it 💜",5,0,"1.1.0.112","2014-05-28 02:35:03"
120,"a2eb42d8-e30a-4725-b6c3-fdb5eb2b466c","185245630755317495378","A Google user","I use Spotify on all my devices. I like that playlists sync across all platforms,  but you cannot remove tracks from playlists on mobile devices. You also can't use Spotify with Zombies,  Run!.,  and that's is tragic.",4,0,"1.1.0.112","2014-05-28 02:36:06"
121,"fdf4bc55-a87a-46b5-a86f-f36e37ce052f","250876589503826405802","A Google user","It sometime glitches if more than one person is using it only one person can play songs the other can't",4,0,"1.1.0.112","2014-05-28 02:37:14"
122,"32b9b671-6c8a-4a04-bc9f-61ef2a8da672","177710756413121257814","A Google user","Premium user here. App has been buggy ever since reboot. Sad.",3,0,"1.1.0.112","2014-05-28 02:40:05"
123,"fbc551aa-7c34-4fae-b863-baf7b53c4822","123994754008369684568","A Google user","Online I can pick the song. Mobile I have to shuffle play. Downfall really because it was a great option.",4,0,"1.1.0.112","2014-05-28 02:41:36"
124,"6f377488-96f3-4477-9e9c-68cd09b877dd","315221046779933289235","A Google user","I love that I can search for any  song and it's on here",5,0,"1.1.0.112","2014-05-28 02:45:27"
125,"b2db0b27-155f-4980-acfd-3becb1842201","110406798473142612523","A Google user","AWESOME MUSIC",5,0,"1.1.0.112","2014-05-28 02:46:09"
126,"d05bc75a-1181-4be3-b8a0-eb88317b5efa","110188423470458722001","A Google user","No more downloading or streaming music from my pc!",5,0,"1.1.0.112","2014-05-28 02:46:38"
127,"14b2e9c1-3341-4cc0-a4ec-8fea6735fcf9","128185526562741729074","A Google user","Every time I open Spotify there's a message telling me that I need to download the latest update, even though I have the last update.",1,1,"1.1.0.112","2014-05-28 02:48:39"
128,"25aba335-2c91-422b-8fc5-6b34f9d2afbd","283328117676502254312","A Google user","Great app",5,0,"1.1.0.112","2014-05-28 02:49:17"
129,"c449b957-e5f1-4e73-9689-9aa52c9be055","606590029273307739763","A Google user","Can't get back to my old music",1,0,"1.1.0.112","2014-05-28 02:55:49"
130,"e3c147dd-bcd1-4883-9756-a62a6a712f3c","429664105435584650610","A Google user","Great I love it",5,0,"1.1.0.112","2014-05-28 02:57:09"
131,"8e24b1ed-c709-4c27-852c-7cfd507fb020","331623228984179800279","A Google user","Fast, easy and pleasant looking.",5,0,"1.1.0.112","2014-05-28 03:00:08"
132,"15ca470f-e655-4fee-81c9-6be6c522b276","131176758775791829036","A Google user","I'm about this action boss",5,0,"1.1.0.112","2014-05-28 03:01:40"
133,"9b03fd9b-2fb6-4d4c-bce4-d3ba69a76c1c","104427876864988547909","A Google user","I have to redownload every single song that i had. Horrible update man.",1,0,"1.1.0.112","2014-05-28 03:04:54"
134,"8d211a00-0f93-4d39-ab76-3487094aef04","105025152039964536790","A Google user","I love it",5,0,"1.1.0.112","2014-05-28 03:05:55"
135,"507d8dea-ab9e-4ab0-829e-fc1c98c93154","368246979635603735257","A Google user","My favorite app",5,0,"1.1.0.112","2014-05-28 03:06:44"
136,"ab894b25-1d21-4558-b200-07529fa493d0","369280857416180061991","A Google user","Great content",5,0,"1.1.0.112","2014-05-28 03:07:06"
137,"701cce65-6cc2-4a41-83cb-95c34d0b15b7","139413521226443865679","A Google user","Love it to pieces! Wouldn't trade It for anything!",5,0,"1.1.0.112","2014-05-28 03:08:48"
138,"2231c937-92be-4fb1-9381-e191b1043c6a","104401184266360983836","A Google user","The some is great and I lone that you get to pick your own music!",5,0,"1.1.0.112","2014-05-28 03:09:53"
139,"4d97800f-fd3d-4ad1-918b-2feb474240f1","309357894477000353786","A Google user","Love this app",5,0,"1.1.0.112","2014-05-28 03:10:43"
140,"fa3b65fa-816a-4d74-98e4-9a97789929b7","147536725562698361315","A Google user","I love this new version of spotify, totally worth re-downloading everything.... Oh wait...",2,0,"1.1.0.112","2014-05-28 03:11:16"
141,"1a22d5f0-94fa-462f-b2c2-e5a9c63dfa38","591725045697294788644","A Google user","Simply cannot live without it.",5,0,"1.1.0.112","2014-05-28 03:12:32"
142,"f4ace952-a15b-4b70-a66d-f709fb34c640","645747101668939754489","A Google user","Cool",5,0,"1.1.0.112","2014-05-28 03:14:47"
143,"ec7787c1-158a-4472-8a5e-9fd3e3743c22","920746083631959911791","A Google user","An app where you can have ALL the music in the world anywhere and anytime for just $10 a month? Spotify.",5,0,"1.1.0.112","2014-05-28 03:16:44"
144,"e4bd3069-63fb-4d65-a349-2b9530915585","727828063686734070873","A Google user","Really I have over  2000 songs what's even the point of this...",1,0,"1.1.0.112","2014-05-28 03:17:29"
145,"833980fe-5493-4380-851c-0489d8977634","224385316504383337087","A Google user","Excellent",5,0,"1.1.0.112","2014-05-28 03:23:19"
146,"9e9cc264-089b-4780-8e26-550ba20b42dc","134295381702452066974","A Google user","Great.",5,0,"1.1.0.112","2014-05-28 03:24:59"
147,"b9f80208-e59d-4cbb-b109-03b6e61969b5","222145477063044565361","A Google user","Good app",5,0,"1.1.0.112","2014-05-28 03:25:49"
148,"6df212dd-4442-4eb8-a9db-d6dd24ffe8d4","227585939205175905410","A Google user","I absolutely love you guys! This is the ultimate music app. You can hear who you want as much as you want!  SOme constructive criticism though... is there any way you could make it so the songs don't skip? Doesn't often but enough where it is bothersome. Otherwise I am in love!",5,1,"1.1.0.112","2014-05-28 03:34:07"
149,"147609a7-3d2f-4bc7-9a46-37ef1cdd8d64","203648033410297653951","A Google user","Love spotify",5,0,"1.1.0.112","2014-05-28 03:36:29"
150,"d2fa1831-0553-4f96-b7b3-357c87070075","336911212923817978398","A Google user","Love it",5,0,"1.1.0.112","2014-05-28 03:45:13"
151,"d05db3ab-cc4e-43e6-b4ea-227a70761adb","782516934331639569264","A Google user","Nice",5,0,"1.1.0.112","2014-05-28 04:09:57"
152,"070d3ad3-c09d-484b-b982-dbfc5e01aa25","247600994084620584718","A Google user","I love Spotify Music",5,0,"1.1.0.112","2014-05-28 04:19:44"
153,"01640518-9b93-45f9-9ea5-09e6fc311aee","160695473524768474249","A Google user","Smooth. Simple. Intuitive. Awesome.",5,0,"1.1.0.112","2014-05-28 04:21:47"
154,"87eef72a-86ca-4acd-b2c2-203dcdd2d340","115361013909893689557","A Google user","Best Music App",5,0,"1.1.0.112","2014-05-28 04:21:58"
155,"935415b6-9a29-43f1-a6e7-c04c6fd99591","172045971480599373412","A Google user","Spotify is a great app whether on the computer or portable device it is a fun app. I wish it didn't have ads but other than that its awesome.",5,0,"1.1.0.112","2014-05-28 04:24:17"
